source,sentid,is_proper_name,uses_spanish_orthography,is_spa,spanish_word_has_nahuatl_morphemes,orig,inali_keep_spanish,ilv_keep_spanish,sep_keep_spanish,ack_keep_spanish,corrected_spanish_orthography
tiquitini,6,0,1,1,0,de,de,de,de,de,
tiquitini,6,0,1,1,0,que,que,que,que,que,
tiquitini,6,0,1,0,0,in,in,in,in,in,
tiquitini,6,0,1,0,0,atl,atl,atl,atl,atl,
tiquitini,6,0,1,0,0,cimi,simi,simi,simi,cimi,
tiquitini,6,0,1,0,0,huehcatlan,wehkatlan,uehcatlan,uejkatlan,huehcatlan,
tiquitini,6,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,6,0,1,0,0,amo,amo,amo,amo,amo,
tiquitini,6,0,1,0,0,huili,wili,uili,uili,huili,
tiquitini,6,0,1,0,0,atli,atli,atli,atli,atli,
tiquitini,6,0,1,0,0,.,.,.,.,.,
tiquitini,7,0,1,0,0,Icompa,ikompa,icompa,ikompa,icompa,
tiquitini,7,0,1,1,0,y,y,y,y,y,
tiquitini,7,0,1,0,0,o,o,o,o,o,
tiquitini,7,0,1,0,0,ixihcataya,ixihkataya,ixihcataya,ixijkataya,ixihcataya,
tiquitini,7,0,1,0,0,",",",",",",",",",",
tiquitini,7,0,1,0,0,nic,nik,nic,nik,nic,
tiquitini,7,0,1,0,0,cimi,simi,simi,simi,cimi,
tiquitini,7,0,1,0,0,o,o,o,o,o,
tiquitini,7,0,1,0,0,cniquia,knikia,cniquia,knikia,cniquia,
tiquitini,7,0,1,0,0,atliz,atlis,atlis,atlis,atliz,
tiquitini,7,0,1,0,0,.,.,.,.,.,
tiquitini,8,0,1,0,0,Nicancah,nikankah,nicancah,nikankaj,nicancah,
tiquitini,8,0,1,0,0,cacalotl,kakalotl,cacalotl,kakalotl,cacalotl,
tiquitini,8,0,1,0,0,o,o,o,o,o,
tiquitini,8,0,1,0,0,cmotlahtlanih,kmotlahtlanih,cmotlahtlanih,kmotlajtlanij,cmotlahtlanih,
tiquitini,8,0,1,0,0,:,:,:,:,:,
tiquitini,9,0,1,0,0,“,“,“,“,“,
tiquitini,9,0,1,0,0,¿,¿,¿,¿,¿,
tiquitini,9,0,1,0,0,Quenih,kenih,quenih,kenij,quenih,
tiquitini,9,0,1,0,0,inchihuaz,inchiwas,inchiuas,inchiuas,inchihuaz,
tiquitini,9,0,1,1,0,para,para,para,para,para,
tiquitini,9,0,1,0,0,natliz,natlis,natlis,natlis,natliz,
tiquitini,9,0,1,0,0,?,?,?,?,?,
tiquitini,9,0,1,0,0,”,”,”,”,”,
tiquitini,10,0,1,0,0,Zan,san,san,san,zan,
tiquitini,10,0,1,0,0,tipitzin,tipitsin,tipitzin,tipitsin,tipitzin,
tiquitini,10,0,1,0,0,o,o,o,o,o,
tiquitini,10,0,1,0,0,quihtoh,kihtoh,quihtoh,kijtoj,quihtoh,
tiquitini,10,0,1,0,0,:,:,:,:,:,
tiquitini,11,0,1,0,0,—,—,—,—,—,
tiquitini,11,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,11,0,1,0,0,Ah,ah,ah,aj,ah,
tiquitini,11,0,1,0,0,!,!,!,!,!,
tiquitini,11,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,11,0,1,1,0,Ya,Ya,Ya,Ya,Ya,
tiquitini,11,0,1,0,0,inmati,inmati,inmati,inmati,inmati,
tiquitini,11,0,1,0,0,tlenoh,tlenoh,tlenoh,tlenoj,tlenoh,
tiquitini,11,0,1,0,0,inchihuaz,inchiwas,inchiuas,inchiuas,inchihuaz,
tiquitini,11,0,1,0,0,!,!,!,!,!,
tiquitini,12,0,1,0,0,Zatepan,satepan,satepan,satepan,zatepan,
tiquitini,12,0,1,0,0,o,o,o,o,o,
tiquitini,12,0,1,0,0,yah,yah,yah,yaj,yah,
tiquitini,12,0,1,0,0,canic,kanik,canic,kanik,canic,
tiquitini,12,0,1,0,0,o,o,o,o,o,
tiquitini,12,0,1,0,0,quimahcic,kimahsik,quimahsic,kimajsik,quimahcic,
tiquitini,12,0,1,0,0,in,in,in,in,in,
tiquitini,12,0,1,0,0,chacalimeh,chakalimeh,chacalimeh,chakalimej,chacalimeh,
tiquitini,12,0,1,0,0,",",",",",",",",",",
tiquitini,12,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,12,0,1,0,0,ica,ika,ica,ika,ica,
tiquitini,12,0,1,0,0,nitempil,nitempil,nitempil,nitempil,nitempil,
tiquitini,12,0,1,0,0,o,o,o,o,o,
tiquitini,12,0,1,0,0,quian,kian,quian,kian,quian,
tiquitini,12,0,1,0,0,ce,se,se,se,ce,
tiquitini,12,0,1,0,0,tlaltitl,tlaltitl,tlaltitl,tlaltitl,tlaltitl,
tiquitini,12,0,1,0,0,hueyihtzin,weyihtsin,ueyihtzin,ueyijtsin,hueyihtzin,
tiquitini,12,0,1,0,0,.,.,.,.,.,
tiquitini,13,0,1,0,0,Nicanca,nikanka,nicanca,nikanka,nicanca,
tiquitini,13,0,1,0,0,tlaltitl,tlaltitl,tlaltitl,tlaltitl,tlaltitl,
tiquitini,13,0,1,0,0,o,o,o,o,o,
tiquitini,13,0,1,0,0,cuicac,kwikak,cuicac,kuikak,cuicac,
tiquitini,13,0,1,0,0,canic,kanik,canic,kanik,canic,
tiquitini,13,0,1,0,0,icchayotihtoc,ikchayotihtok,icchayotihtoc,ikchayotijtok,icchayotihtoc,
tiquitini,13,0,1,0,0,in,in,in,in,in,
tiquitini,13,0,1,0,0,atl,atl,atl,atl,atl,
tiquitini,13,0,1,0,0,.,.,.,.,.,
tiquitini,14,0,1,0,0,Ompa,ompa,ompa,ompa,ompa,
tiquitini,14,0,1,0,0,o,o,o,o,o,
tiquitini,14,0,1,0,0,ahcic,ahsik,ahsic,ajsik,ahcic,
tiquitini,14,0,1,0,0,",",",",",",",",",",
tiquitini,14,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,14,0,1,0,0,ica,ika,ica,ika,ica,
tiquitini,14,0,1,0,0,mic,mik,mic,mik,mic,
tiquitini,14,0,1,0,0,tlamalhuil,tlamalwil,tlamaluil,tlamaluil,tlamalhuil,
tiquitini,14,0,1,0,0,o,o,o,o,o,
tiquitini,14,0,1,0,0,cpantalih,kpantalih,cpantalih,kpantalij,cpantalih,
tiquitini,14,0,1,0,0,in,in,in,in,in,
tiquitini,14,0,1,0,0,tlaltlitl,tlaltlitl,tlaltlitl,tlaltlitl,tlaltlitl,
tiquitini,14,0,1,0,0,",",",",",",",",",",
tiquitini,14,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
tiquitini,14,0,1,1,0,para,para,para,para,para,
tiquitini,14,0,1,0,0,amo,amo,amo,amo,amo,
tiquitini,14,0,1,0,0,motlaachoponiliz,motlaachoponilis,motlaachoponilis,motlaachoponilis,motlaachoponiliz,
tiquitini,14,0,1,0,0,.,.,.,.,.,
tiquitini,15,0,1,0,0,—,—,—,—,—,
tiquitini,15,0,1,0,0,Axan,axan,axan,axan,axan,
tiquitini,15,0,1,0,0,occipa,oksipa,occipa,oksipa,occipa,
tiquitini,15,0,1,0,0,ma,ma,ma,ma,ma,
tiquitini,15,0,1,0,0,nioh,nioh,nioh,nioj,nioh,
tiquitini,15,0,1,0,0,—,—,—,—,—,
tiquitini,15,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
tiquitini,15,0,1,0,0,o,o,o,o,o,
tiquitini,15,0,1,0,0,cmoilhuih,kmoilwih,cmoiluih,kmoiluij,cmoilhuih,
tiquitini,15,0,1,0,0,.,.,.,.,.,
tiquitini,16,0,1,0,0,Ihcuacon,ihkwakon,ihcuacon,ijkuakon,ihcuacon,
tiquitini,16,0,1,0,0,ocachi,okachi,ocachi,okachi,ocachi,
tiquitini,16,0,1,1,0,ya,ya,ya,ya,ya,
tiquitini,16,0,1,0,0,tona,tona,tona,tona,tona,
tiquitini,16,0,1,0,0,chicahuac,chikawak,chicauac,chikauak,chicahuac,
tiquitini,16,0,1,0,0,",",",",",",",",",",
tiquitini,16,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,16,0,1,0,0,yeh,yeh,yeh,yej,yeh,
tiquitini,16,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
tiquitini,16,0,1,0,0,o,o,o,o,o,
tiquitini,16,0,1,0,0,cmotiquitaya,kmotikitaya,cmotiquitaya,kmotikitaya,cmotiquitaya,
tiquitini,16,0,1,0,0,tiquitiz,tikitis,tiquitis,tikitis,tiquitiz,
tiquitini,16,0,1,0,0,.,.,.,.,.,
tiquitini,17,0,1,0,0,Nichan,nichan,nichan,nichan,nichan,
tiquitini,17,0,1,0,0,o,o,o,o,o,
tiquitini,17,0,1,0,0,cnextilihqueh,knextilihkeh,cnextilihqueh,knextilijkej,cnextilihqueh,
tiquitini,17,0,1,1,0,de,de,de,de,de,
tiquitini,17,0,1,1,0,que,que,que,que,que,
tiquitini,17,0,1,0,0,amoqueman,amokeman,amoqueman,amokeman,amoqueman,
tiquitini,17,0,1,0,0,ma,ma,ma,ma,ma,
tiquitini,17,0,1,0,0,ctlahcolcahua,ktlahkolkawa,ctlahcolcaua,ktlajkolkaua,ctlahcolcahua,
tiquitini,17,0,1,0,0,ce,se,se,se,ce,
tiquitini,17,0,1,0,0,tiquitl,tikitl,tiquitl,tikitl,tiquitl,
tiquitini,17,0,1,0,0,.,.,.,.,.,
tiquitini,18,0,1,0,0,Amati,amati,amati,amati,amati,
tiquitini,18,0,1,0,0,tleca,tleka,tleca,tleka,tleca,
tiquitini,18,0,1,0,0,ihcuac,ihkwak,ihcuac,ijkuak,ihcuac,
tiquitini,18,0,1,0,0,o,o,o,o,o,
tiquitini,18,0,1,0,0,ahcia,ahsia,ahsia,ajsia,ahcia,
tiquitini,18,0,1,0,0,icah,ikah,icah,ikaj,icah,
tiquitini,18,0,1,0,0,in,in,in,in,in,
tiquitini,18,0,1,0,0,atl,atl,atl,atl,atl,
tiquitini,18,0,1,0,0,o,o,o,o,o,
tiquitini,18,0,1,0,0,quitaya,kitaya,quitaya,kitaya,quitaya,
tiquitini,18,0,1,0,0,ocachi,okachi,ocachi,okachi,ocachi,
tiquitini,18,0,1,0,0,tzocotzitzin,tsokotsitsin,tzocotzitzin,tsokotsitsin,tzocotzitzin,
tiquitini,18,0,1,0,0,in,in,in,in,in,
tiquitini,18,0,1,0,0,tlaltitl,tlaltitl,tlaltitl,tlaltitl,tlaltitl,
tiquitini,18,0,1,0,0,",",",",",",",",",",
tiquitini,18,0,1,0,0,amo,amo,amo,amo,amo,
tiquitini,18,0,1,0,0,o,o,o,o,o,
tiquitini,18,0,1,0,0,cmatia,kmatia,cmatia,kmatia,cmatia,
tiquitini,18,0,1,0,0,tleca,tleka,tleca,tleka,tleca,
tiquitini,18,0,1,0,0,.,.,.,.,.,
tiquitini,19,0,1,0,0,Tlen,tlen,tlen,tlen,tlen,
tiquitini,19,0,1,0,0,quemah,kemah,quemah,kemaj,quemah,
tiquitini,19,0,1,0,0,o,o,o,o,o,
tiquitini,19,0,1,0,0,cmatia,kmatia,cmatia,kmatia,cmatia,
tiquitini,19,0,1,0,0,",",",",",",",",",",
tiquitini,19,0,1,0,0,nic,nik,nic,nik,nic,
tiquitini,19,0,1,0,0,o,o,o,o,o,
tiquitini,19,0,1,0,0,cpiayaya,kpiayaya,cpiayaya,kpiayaya,cpiayaya,
tiquitini,19,0,1,1,0,de,de,de,de,de,
tiquitini,19,0,1,1,0,que,que,que,que,que,
tiquitini,19,0,1,0,0,ihcihuiz,ihsiwis,ihsiuis,ijsiuis,ihcihuiz,
tiquitini,19,0,1,0,0,ocachi,okachi,ocachi,okachi,ocachi,
tiquitini,19,0,1,0,0,.,.,.,.,.,
tiquitini,20,0,1,0,0,—,—,—,—,—,
tiquitini,20,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,20,0,1,0,0,Ah,ah,ah,aj,ah,
tiquitini,20,0,1,0,0,!,!,!,!,!,
tiquitini,20,0,1,0,0,",",",",",",",",",",
tiquitini,20,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,20,0,1,0,0,cimi,simi,simi,simi,cimi,
tiquitini,20,0,1,0,0,yonciyau,yonciyau,yonciyau,yonciyau,yonciyau,
tiquitini,20,0,1,0,0,!,!,!,!,!,
tiquitini,20,0,1,0,0,—,—,—,—,—,
tiquitini,20,0,1,0,0,o,o,o,o,o,
tiquitini,20,0,1,0,0,ctohuaya,ktowaya,ctouaya,ktouaya,ctohuaya,
tiquitini,20,0,1,0,0,—,—,—,—,—,
tiquitini,20,0,1,0,0,",",",",",",",",",",
tiquitini,20,0,1,1,0,pero,pero,pero,pero,pero,
tiquitini,20,0,1,0,0,icpia,ikpia,icpia,ikpia,icpia,
tiquitini,20,0,1,1,0,que,que,que,que,que,
tiquitini,20,0,1,0,0,intlacamatiz,intlakamatis,intlacamatis,intlakamatis,intlacamatiz,
tiquitini,20,0,1,0,0,tlen,tlen,tlen,tlen,tlen,
tiquitini,20,0,1,0,0,o,o,o,o,o,
tiquitini,20,0,1,0,0,nechilhuihqueh,nechilwihkeh,nechiluihqueh,nechiluijkej,nechilhuihqueh,
tiquitini,20,0,1,0,0,notahuan,notahwan,notahuan,notajuan,notahhuan,
tiquitini,20,0,1,0,0,:,:,:,:,:,
tiquitini,21,0,1,0,0,“,“,“,“,“,
tiquitini,21,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,21,0,1,0,0,Amo,amo,amo,amo,amo,
tiquitini,21,0,1,0,0,queman,keman,queman,keman,queman,
tiquitini,21,0,1,0,0,ixtlahcolcahua,ixtlahkolkawa,ixtlahcolcaua,ixtlajkolkaua,ixtlahcolcahua,
tiquitini,21,0,1,0,0,ce,se,se,se,ce,
tiquitini,21,0,1,0,0,tiquitl,tikitl,tiquitl,tikitl,tiquitl,
tiquitini,21,0,1,0,0,!,!,!,!,!,
tiquitini,21,0,1,0,0,”,”,”,”,”,
tiquitini,22,0,1,0,0,O,o,o,o,o,
tiquitini,22,0,1,0,0,quilnamic,kilnamik,quilnamic,kilnamik,quilnamic,
tiquitini,22,0,1,0,0,.,.,.,.,.,
tiquitini,23,0,1,0,0,Ohcon,ohkon,ohcon,ojkon,ohcon,
tiquitini,23,0,1,0,0,o,o,o,o,o,
tiquitini,23,0,1,0,0,mocuicuipaya,mokwikwipaya,mocuicuipaya,mokuikuipaya,mocuicuipaya,
tiquitini,23,0,1,0,0,micpa,mikpa,micpa,mikpa,micpa,
tiquitini,23,0,1,0,0,",",",",",",",",",",
tiquitini,23,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,23,0,1,1,0,ya,ya,ya,ya,ya,
tiquitini,23,0,1,0,0,mic,mik,mic,mik,mic,
tiquitini,23,0,1,0,0,tlaltitl,tlaltitl,tlaltitl,tlaltitl,tlaltitl,
tiquitini,23,0,1,0,0,tlen,tlen,tlen,tlen,tlen,
tiquitini,23,0,1,1,0,y,y,y,y,y,
tiquitini,23,0,1,0,0,o,o,o,o,o,
tiquitini,23,0,1,0,0,czazacaya,ksasakaya,csasacaya,ksasakaya,czazacaya,
tiquitini,23,0,1,0,0,.,.,.,.,.,
tiquitini,24,0,1,1,0,Pero,Pero,Pero,Pero,Pero,
tiquitini,24,0,1,0,0,oc,ok,oc,ok,oc,
tiquitini,24,0,1,0,0,o,o,o,o,o,
tiquitini,24,0,1,0,0,polihuia,poliwia,poliuia,poliuia,polihuia,
tiquitini,24,0,1,0,0,occiqui,oksiki,occiqui,oksiki,occiqui,
tiquitini,24,0,1,1,0,para,para,para,para,para,
tiquitini,24,0,1,1,0,que,que,que,que,que,
tiquitini,24,0,1,0,0,yeh,yeh,yeh,yej,yeh,
tiquitini,24,0,1,0,0,amo,amo,amo,amo,amo,
tiquitini,24,0,1,0,0,pancalaquiz,pankalakis,pancalaquis,pankalakis,pancalaquiz,
tiquitini,24,0,1,0,0,itch,itch,itch,itch,itch,
tiquitini,24,0,1,0,0,in,in,in,in,in,
tiquitini,24,0,1,0,0,atl,atl,atl,atl,atl,
tiquitini,24,0,1,0,0,.,.,.,.,.,
tiquitini,25,0,1,0,0,Cimi,simi,simi,simi,cimi,
tiquitini,25,0,1,0,0,yociyau,yociyau,yociyau,yociyau,yociyau,
tiquitini,25,0,1,0,0,",",",",",",",",",",
tiquitini,25,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,25,0,1,1,0,ya,ya,ya,ya,ya,
tiquitini,25,0,1,0,0,iccocohua,ikkokowa,iccocoua,ikkokoua,iccocohua,
tiquitini,25,0,1,0,0,nitempil,nitempil,nitempil,nitempil,nitempil,
tiquitini,25,0,1,0,0,",",",",",",",",",",
tiquitini,25,0,1,0,0,nic,nik,nic,nik,nic,
tiquitini,25,0,1,0,0,itic,itik,itic,itik,itic,
tiquitini,25,0,1,0,0,in,in,in,in,in,
tiquitini,25,0,1,0,0,tlaltitl,tlaltitl,tlaltitl,tlaltitl,tlaltitl,
tiquitini,25,0,1,0,0,.,.,.,.,.,
tiquitini,26,0,1,0,0,Y,Y,Y,Y,Y,
tiquitini,26,0,1,0,0,o,o,o,o,o,
tiquitini,26,0,1,0,0,tlaocox,tlaokox,tlaocox,tlaokox,tlaocox,
tiquitini,26,0,1,0,0,",",",",",",",",",",
tiquitini,26,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,26,0,1,0,0,icompa,ikompa,icompa,ikompa,icompa,
tiquitini,26,0,1,0,0,yacniqui,yakniki,yacniqui,yakniki,yacniqui,
tiquitini,26,0,1,0,0,tzahtzic,tsahtsik,tzahtzic,tsajtsik,tzahtzic,
tiquitini,26,0,1,0,0,",",",",",",",",",",
tiquitini,26,0,1,0,0,ihcuac,ihkwak,ihcuac,ijkuak,ihcuac,
tiquitini,26,0,1,0,0,o,o,o,o,o,
tiquitini,26,0,1,0,0,peuh,pew,peu,peu,peuh,
tiquitini,26,0,1,0,0,icyolhuia,ikyolwia,icyoluia,ikyoluia,icyolhuia,
tiquitini,26,0,1,0,0,:,:,:,:,:,
tiquitini,27,0,1,0,0,“,“,“,“,“,
tiquitini,27,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,27,0,1,0,0,Quemah,kemah,quemah,kemaj,quemah,
tiquitini,27,0,1,0,0,inhuili,inwili,inuili,inuili,inhuili,
tiquitini,27,0,1,0,0,!,!,!,!,!,
tiquitini,27,0,1,0,0,",",",",",",",",",",
tiquitini,27,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,27,0,1,0,0,inhuili,inwili,inuili,inuili,inhuili,
tiquitini,27,0,1,0,0,quemah,kemah,quemah,kemaj,quemah,
tiquitini,27,0,1,0,0,!,!,!,!,!,
tiquitini,27,0,1,0,0,",",",",",",",",",",
tiquitini,27,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,27,0,1,0,0,quemah,kemah,quemah,kemaj,quemah,
tiquitini,27,0,1,0,0,inhuili,inwili,inuili,inuili,inhuili,
tiquitini,27,0,1,0,0,!,!,!,!,!,
tiquitini,27,0,1,0,0,...,...,...,...,...,
tiquitini,27,0,1,0,0,”,”,”,”,”,
tiquitini,28,0,1,0,0,Ihcuacon,ihkwakon,ihcuacon,ijkuakon,ihcuacon,
tiquitini,28,0,1,0,0,ce,se,se,se,ce,
tiquitini,28,0,1,0,0,ichpocaconetl,ichpokakonetl,ichpocaconetl,ichpokakonetl,ichpocaconetl,
tiquitini,28,0,1,0,0,o,o,o,o,o,
tiquitini,28,0,1,0,0,yahtoya,yahtoya,yahtoya,yajtoya,yahtoya,
tiquitini,28,0,1,0,0,atlitiu,atlitiu,atlitiu,atlitiu,atlitiu,
tiquitini,28,0,1,0,0,.,.,.,.,.,
tiquitini,29,0,1,0,0,Ihcuac,ihkwak,ihcuac,ijkuak,ihcuac,
tiquitini,29,0,1,0,0,o,o,o,o,o,
tiquitini,29,0,1,0,0,quitac,kitak,quitac,kitak,quitac,
tiquitini,29,0,1,0,0,nicancah,nikankah,nicancah,nikankaj,nicancah,
tiquitini,29,0,1,0,0,cacalotl,kakalotl,cacalotl,kakalotl,cacalotl,
tiquitini,29,0,1,0,0,",",",",",",",",",",
tiquitini,29,0,1,0,0,cimi,simi,simi,simi,cimi,
tiquitini,29,0,1,0,0,o,o,o,o,o,
tiquitini,29,0,1,0,0,cmotetzahui,kmotetsawi,cmotetzaui,kmotetsaui,cmotetzahui,
tiquitini,29,0,1,0,0,.,.,.,.,.,
tiquitini,30,0,1,0,0,Huan,wan,uan,uan,huan,
tiquitini,30,0,1,0,0,como,como,como,como,como,
tiquitini,30,0,1,0,0,nicancah,nikankah,nicancah,nikankaj,nicancah,
tiquitini,30,0,1,0,0,cimi,simi,simi,simi,cimi,
tiquitini,30,0,1,0,0,cualli,kwali,cuali,kuali,cuali,
tiquitini,30,0,1,0,0,conetl,konetl,conetl,konetl,conetl,
tiquitini,30,0,1,0,0,",",",",",",",",",",
tiquitini,30,0,1,0,0,amo,amo,amo,amo,amo,
tiquitini,30,0,1,0,0,o,o,o,o,o,
tiquitini,30,0,1,0,0,cyolhuih,kyolwih,cyoluih,kyoluij,cyolhuih,
tiquitini,30,0,1,0,0,icmohmohtis,ikmohmohtis,icmohmohtis,ikmojmojtis,icmohmohtiz,
tiquitini,30,0,1,0,0,o,o,o,o,o,
tiquitini,30,0,1,0,0,iccuiliz,ikkwilis,ickuilis,ikkuilis,iccuiliz,
tiquitini,30,0,1,0,0,in,in,in,in,in,
tiquitini,30,0,1,0,0,atl,atl,atl,atl,atl,
tiquitini,30,0,1,0,0,.,.,.,.,.,
tiquitini,31,0,1,0,0,Zatepan,satepan,satepan,satepan,zatepan,
tiquitini,31,0,1,1,0,de,de,de,de,de,
tiquitini,31,0,1,1,0,que,que,que,que,que,
tiquitini,31,0,1,0,0,o,o,o,o,o,
tiquitini,31,0,1,0,0,tonalmic,tonalmik,tonalmic,tonalmik,tonalmic,
tiquitini,31,0,1,0,0,huan,wan,uan,uan,huan,
tiquitini,31,0,1,0,0,o,o,o,o,o,
tiquitini,31,0,1,0,0,mociyauhtih,mosiyawtih,mosiyautih,mosiyautij,mociyauhtih,
tiquitini,31,0,1,0,0,o,o,o,o,o,
tiquitini,31,0,1,0,0,ahcic,ahsik,ahsic,ajsik,ahcic,
tiquitini,31,0,1,0,0,in,in,in,in,in,
tiquitini,31,0,1,0,0,hora,hora,hora,jora,hora,
tiquitini,31,0,1,0,0,tlen,tlen,tlen,tlen,tlen,
tiquitini,31,0,1,0,0,yeh,yeh,yeh,yej,yeh,
tiquitini,31,0,1,0,0,cimi,simi,simi,simi,cimi,
tiquitini,31,0,1,0,0,o,o,o,o,o,
tiquitini,31,0,1,0,0,cchixtoya,kchixtoya,cchixtoya,kchixtoya,cchixtoya,
tiquitini,31,0,1,0,0,.,.,.,.,.,
tiquitini,32,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,32,0,1,0,0,Atliz,atlis,atlis,atlis,atliz,
tiquitini,32,0,1,0,0,!,!,!,!,!,
tiquitini,32,0,1,0,0,Ohcon,ohkon,ohcon,ojkon,ohcon,
tiquitini,32,0,1,0,0,ayic,ayik,ayic,ayik,ayic,
tiquitini,32,0,1,0,0,o,o,o,o,o,
tiquitini,32,0,1,0,0,quilcauh,kilkaw,quilcau,kilkau,quilcauh,
tiquitini,32,0,1,0,0,nin,nin,nin,nin,nin,
tiquitini,32,0,1,0,0,tlahtol,tlahtol,tlahtol,tlajtol,tlahtol,
tiquitini,32,0,1,0,0,:,:,:,:,:,
tiquitini,33,0,1,0,0,“,“,“,“,“,
tiquitini,33,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,33,0,1,0,0,Quemah,kemah,quemah,kemaj,quemah,
tiquitini,33,0,1,0,0,inhuili,inwili,inuili,inuili,inhuili,
tiquitini,33,0,1,0,0,!,!,!,!,!,
tiquitini,33,0,1,0,0,",",",",",",",",",",
tiquitini,33,0,1,0,0,¡,¡,¡,¡,¡,
tiquitini,33,0,1,0,0,inhuili,inwili,inuili,inuili,inhuili,
tiquitini,33,0,1,0,0,quemah,kemah,quemah,kemaj,quemah,
tiquitini,33,0,1,0,0,!,!,!,!,!,
tiquitini,33,0,1,0,0,”,”,”,”,”,
ticpinitos-uan-ticpintzin,0,0,1,0,0,Se,se,se,se,ce,
ticpinitos-uan-ticpintzin,0,0,1,0,0,tonal,tonal,tonal,tonal,tonal,
ticpinitos-uan-ticpintzin,0,0,1,0,0,siqui,siki,siqui,siki,ciqui,
ticpinitos-uan-ticpintzin,0,0,1,0,0,coyomeh,koyomeh,coyomeh,koyomej,coyomeh,
ticpinitos-uan-ticpintzin,0,0,1,0,0,o,o,o,o,o,
ticpinitos-uan-ticpintzin,0,0,1,0,0,tlahtlachiyatoh,tlahtlachiyatoh,tlahtlachiyatoh,tlajtlachiyatoj,tlahtlachiyatoh,
ticpinitos-uan-ticpintzin,0,0,1,0,0,itich,itich,itich,itich,itich,
ticpinitos-uan-ticpintzin,0,0,1,0,0,se,se,se,se,ce,
ticpinitos-uan-ticpintzin,0,0,1,0,0,altipetl,altipetl,altipetl,altipetl,altipetl,
ticpinitos-uan-ticpintzin,0,0,1,0,0,",",",",",",",",",",
ticpinitos-uan-ticpintzin,0,0,1,0,0,uan,wan,uan,uan,huan,
ticpinitos-uan-ticpintzin,0,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ticpinitos-uan-ticpintzin,0,0,1,0,0,o,o,o,o,o,
ticpinitos-uan-ticpintzin,0,0,1,0,0,mocauqueh,mokaukeh,mocauqueh,mokaukej,mocauqueh,
ticpinitos-uan-ticpintzin,0,0,1,0,0,.,.,.,.,.,
ticpinitos-uan-ticpintzin,1,0,1,0,0,Icompa,ikompa,icompa,ikompa,icompa,
ticpinitos-uan-ticpintzin,1,0,1,0,0,siqui,siki,siqui,siki,ciqui,
ticpinitos-uan-ticpintzin,1,0,1,0,0,oquiltzitzin,okiltsitsin,oquiltzitzin,okiltsitsin,oquiltzitzin,
ticpinitos-uan-ticpintzin,1,0,1,0,0,",",",",",",",",",",
ticpinitos-uan-ticpintzin,1,0,1,0,0,Ticpinitos,tikpinitos,ticpinitos,tikpinitos,ticpinitoz,
ticpinitos-uan-ticpintzin,1,0,1,0,0,uan,wan,uan,uan,huan,
ticpinitos-uan-ticpintzin,1,0,1,0,0,Ticpintzin,tikpintsin,ticpintzin,tikpintsin,ticpintzin,
ticpinitos-uan-ticpintzin,1,0,1,0,0,",",",",",",",",",",
ticpinitos-uan-ticpintzin,1,0,1,0,0,o,o,o,o,o,
ticpinitos-uan-ticpintzin,1,0,1,0,0,peu,peu,peu,peu,peu,
ticpinitos-uan-ticpintzin,1,0,1,0,0,mononotzah,mononotsah,mononotzah,mononotsaj,mononotzah,
ticpinitos-uan-ticpintzin,1,0,1,0,0,:,:,:,:,:,
ticpinitos-uan-ticpintzin,1,0,1,0,0,—,—,—,—,—,
ticpinitos-uan-ticpintzin,1,0,1,0,0,¿,¿,¿,¿,¿,
ticpinitos-uan-ticpintzin,1,0,1,0,0,Itmatis,itmatis,itmatis,itmatis,itmatiz,
ticpinitos-uan-ticpintzin,1,0,1,0,0,?,?,?,?,?,
ticpinitos-uan-ticpintzin,1,0,1,0,0,",",",",",",",",",",
ticpinitos-uan-ticpintzin,1,0,1,0,0,Ticpintzin,tikpintsin,ticpintzin,tikpintsin,ticpintzin,
ticpinitos-uan-ticpintzin,1,0,1,0,0,",",",",",",",",",",
ticpinitos-uan-ticpintzin,1,0,1,0,0,neh,neh,neh,nej,neh,
ticpinitos-uan-ticpintzin,1,0,1,0,0,inniqui,inniki,inniqui,inniki,inniqui,
